Okay Madam (2020)    ,https://cineru.lk/okay-madam-2020-sinhala-sub/
To All the Boys PS I Still Love You (2020)          ,https://cineru.lk/to-all-the-boys-p-s-i-still-love-you-2020-sinhala-sub/
Backstreet Rookie (2020) E15        ,https://cineru.lk/backstreet-rookie-2020-e15-sinhala-subtitle/
Dystopia S01E07     ,https://cineru.lk/dystopia-sinhala-subtitles/
Backstreet Rookie (2020) E16 END         ,https://cineru.lk/backstreet-rookie-2020-e16-end-sinhala-subtitle/
Flower of Evil (2020) E11E12          ,https://cineru.lk/flower-of-evil-2020-e11-e12-sinhala-subtitle/
Kalavani (2010)       ,https://cineru.lk/kalavani-2010-sinhala-sub/
Flower of Evil (2020) E13E14          ,https://cineru.lk/flower-of-evil-2020-e13-e14-sinhala-subtitle/
Bhaskar the Rascal (2015)        ,https://cineru.lk/bhaskar-the-rascal-2015-sinhala-subtitles/
Thadaiyara Thaakka (2012)          ,https://cineru.lk/thadaiyara-thaakka-2012-sinhala-sub/
Kiss (2019)      ,https://cineru.lk/kiss-2019-sinhala-sub/
Useless Humans (2020)      ,https://cineru.lk/useless-humans-2020-sinhala-sub/
Missing The Other Side (2020) E04      ,https://cineru.lk/missing-the-other-side-2020-e04-sinhala-sub/
Kalavani 2 (2019)        ,https://cineru.lk/kalavani-2-2019-sinhala-sub/
Vismayam (2016)       ,https://cineru.lk/vismayam-2016-sinhala-sub/
Flower of Evil (2020) E15E16 END          ,https://cineru.lk/flower-of-evil-2020-e15-e16-end-sinhala-subtitle/
Anbe Sivam (2003)     ,https://cineru.lk/anbe-sivam-2003-sinhala-subtitles/
Secret Society of Second Born Royals (2020)     ,https://cineru.lk/secret-society-of-second-born-royals-2020-sinhala-sub/
Bad Genius (2020) E1112       ,https://cineru.lk/bad-genius-2020-e11-12-sinhala-sub/
DC Super Hero Girls (2019) E01E10      ,https://cineru.lk/dc-super-hero-girls-2019-e01-e10-sinhala-sub/
